id | (int),unlock_location_id | ulocid (int),location_id | locid (int),parent_zone_id | pzid (int),level_id | lvid (int),node_id | nid (int),parent_zone | pz (string),level_node | ln (string),stage_name | sn (string),description | desc (string),stage_dialogue_group_id | sdgi (int),exp | exp (int),money | money (int),cost_stamina | cs (int),max_battlewave_count | mbc (int),max_mobs_battlewave | mbbl (int),normal_mob_group_id | nmgi (int),mob_level_difficulty | mld (string),final_boss_group_id | fbgi (int),boss_level_difficulty | bld (string),dungeon_level_variables | dlv (int),special_bonus_stage_group_id | sbsg (int),special_bonus_stage | sbs (string),loot_id | loi (int),
115,,14000404,1400,4,4,"Brakmar ","4-4","Return to Power","Everyone is bowing to Ogrest nowadays…","See stage_text",800,4000,9,6,5,120,"4^2.5^2.5^1",1115,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
116,,14000405,1400,4,5,"Brakmar ","4-5","The Secret Place","A place so secret that no one knows its exact location.","See stage_text",1600,4000,10,7,5,120,"4^2.5^2.5^1",1116,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
117,,14000406,1400,4,6,"Brakmar ","4-6","The Divine Forge","No one is allowed to the inner santuary and will be allowed to live.","See stage_text",3200,4000,12,8,5,120,"4^2.5^2.5^1",1117,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
118,,15000401,1500,4,1,"Sufokia","4-1","The Forbidden Canyon","Also called the forbidden grounds, no one has ever survive a trip down there…","See stage_text",800,4000,9,6,5,121,"4^2.5^2.5^1",1118,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
119,,15000402,1500,4,2,"Sufokia","4-2","The Cavern of the Gods","Even Ogrest dare not disturb the resting ground of the Gods here. How dare you!","See stage_text",800,4000,9,6,5,121,"4^2.5^2.5^1",1119,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
120,,15000403,1500,4,3,"Sufokia","4-3","Bridge of the Lost","It is where the lost souls go to the other side of the world.","See stage_text",800,4000,9,6,5,121,"4^2.5^2.5^1",1120,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
121,,15000404,1500,4,4,"Sufokia","4-4","The Paradise","Beneath the wondrous beauty lies fierce guardians….","See stage_text",800,4000,9,6,5,121,"4^2.5^2.5^1",1121,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
122,,15000405,1500,4,5,"Sufokia","4-5","The Lost Island","The final clue lies here or your final destiny.","See stage_text",1600,4000,10,7,5,121,"4^2.5^2.5^1",1122,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
123,,15000406,1500,4,6,"Sufokia","4-6","Ogrest's Chaos","Source of the Ogrest Chaos","See stage_text",3200,4000,12,8,5,121,"4^2.5^2.5^1",1123,"25^4.5^4.5^1",1,127,"3^3^3^1",1004
124,,11000501,1100,5,1,"Astrub ","5-1","Destiny Begins","Hero, we need you. We are under attack!","See stage_text",1600,5000,10,7,6,122,"5^3^3^1",1124,"30^5^5^1",1,127,"3^3^3^1",1005
125,,11000502,1100,5,2,"Astrub ","5-2","The Burning City","The oppressing presence of the enemy are everywhere around us!","See stage_text",1600,5000,10,7,6,122,"5^3^3^1",1125,"30^5^5^1",1,127,"3^3^3^1",1005
126,,11000503,1100,5,3,"Astrub ","5-3","Fighting for Victory","We shall not bow to the invaders. We must overcome them with our spirits!","See stage_text",1600,5000,10,7,6,122,"5^3^3^1",1126,"30^5^5^1",1,127,"3^3^3^1",1005
127,,11000504,1100,5,4,"Astrub ","5-4","Undying Fighting Spirits","Astrub shall not be the first city to fall. We must endure…","See stage_text",1600,5000,10,7,6,122,"5^3^3^1",1127,"30^5^5^1",1,127,"3^3^3^1",1005
128,,11000505,1100,5,5,"Astrub ","5-5","Comforting Light","Hero, we have come so far to give up. We need your courage…","See stage_text",3200,5000,12,8,6,122,"5^3^3^1",1128,"30^5^5^1",1,127,"3^3^3^1",1005
129,,11000506,1100,5,6,"Astrub ","5-6","The Final Stand","We are making a final stand now. This is a fight for survival…","See stage_text",6400,5000,14,9,6,122,"5^3^3^1",1129,"30^5^5^1",1,127,"3^3^3^1",1005
130,,12000501,1200,5,1,"Amakna","5-1","The Amakna Outpost","Fierce fightings are everywhere. Hero, you are finally here…","See stage_text",1600,5000,10,7,6,123,"5^3^3^1",1130,"30^5^5^1",1,127,"3^3^3^1",1005
131,,12000502,1200,5,2,"Amakna","5-2","The Stone Fort","The enemy has taken over this fort. We must retake this crucial defense line.","See stage_text",1600,5000,10,7,6,123,"5^3^3^1",1131,"30^5^5^1",1,127,"3^3^3^1",1005
132,,12000503,1200,5,3,"Amakna","5-3","The Green Fields","Be wary of ambushes. This place is the perfect place for setting ambushes.","See stage_text",1600,5000,10,7,6,123,"5^3^3^1",1132,"30^5^5^1",1,127,"3^3^3^1",1005
133,,12000504,1200,5,4,"Amakna","5-4","The Resistance Force","Hero, you have finally come. We are desperate for reinforcements…","See stage_text",1600,5000,10,7,6,123,"5^3^3^1",1133,"30^5^5^1",1,127,"3^3^3^1",1005
134,,12000505,1200,5,5,"Amakna","5-5","The Burning Spirits","The enemy is strong and we are desperate…","See stage_text",3200,5000,12,8,6,123,"5^3^3^1",1134,"30^5^5^1",1,127,"3^3^3^1",1005
135,,12000506,1200,5,6,"Amakna","5-6","Solace","This is the final battle already. For Amakna!","See stage_text",6400,5000,14,9,6,123,"5^3^3^1",1135,"30^5^5^1",1,127,"3^3^3^1",1005
136,,13000501,1300,5,1,"Bonta","5-1","Destiny Renews","Fear spread throughout the Divine City of Bonta. You have finally arrived…","See stage_text",1600,5000,10,7,6,124,"5^3^3^1",1136,"30^5^5^1",1,127,"3^3^3^1",1005
137,,13000502,1300,5,2,"Bonta","5-2","The Guardians of Bonta","Today, we proclaim you as the Guardian of Bonta. Go now and do not disappoint us.","See stage_text",1600,5000,10,7,6,124,"5^3^3^1",1137,"30^5^5^1",1,127,"3^3^3^1",1005
138,,13000503,1300,5,3,"Bonta","5-3","The Armourers ","These are traitors. The secrets of our armors are given to Ogrest's forces…stop them please.","See stage_text",1600,5000,10,7,6,124,"5^3^3^1",1138,"30^5^5^1",1,127,"3^3^3^1",1005
139,,13000504,1300,5,4,"Bonta","5-4","The Inner Sanctum","The cronies of Ogrest are everywhere, even deep in the hearts of Bonta…","See stage_text",1600,5000,10,7,6,124,"5^3^3^1",1139,"30^5^5^1",1,127,"3^3^3^1",1005
140,,13000505,1300,5,5,"Bonta","5-5","The Traitors","You shall not live to tell others of our betrayal!","See stage_text",3200,5000,12,8,6,124,"5^3^3^1",1140,"30^5^5^1",1,127,"3^3^3^1",1005
141,,13000506,1300,5,6,"Bonta","5-6","Bonta In Ruins","Fire and ashes now surrounded the city. We pray for deliverance…","See stage_text",6400,5000,14,9,6,124,"5^3^3^1",1141,"30^5^5^1",1,127,"3^3^3^1",1005
142,,14000501,1400,5,1,"Brakmar ","5-1","The Broken Walls of Brakmar","The high walls of Brakmar are shattered and the invaders are wrecking havoc…","See stage_text",1600,5000,10,7,6,125,"5^3^3^1",1142,"30^5^5^1",1,127,"3^3^3^1",1005
143,,14000502,1400,5,2,"Brakmar ","5-2","The defense of Brakmar","Hero, we proclaim you a Defender of Brakmar. You must aid us and we shall not forget you for all eternality!","See stage_text",1600,5000,10,7,6,125,"5^3^3^1",1143,"30^5^5^1",1,127,"3^3^3^1",1005
144,,14000503,1400,5,3,"Brakmar ","5-3","The Treasury of Brakmar","Our hard earned kama are all stolen by the minions of Ogrest. Our economy is in ruins…","See stage_text",1600,5000,10,7,6,125,"5^3^3^1",1144,"30^5^5^1",1,127,"3^3^3^1",1005
145,,14000504,1400,5,4,"Brakmar ","5-4","The Last Fortress","We can't extend our hold anymore. You are our last desperate hope…","See stage_text",1600,5000,10,7,6,125,"5^3^3^1",1145,"30^5^5^1",1,127,"3^3^3^1",1005
146,,14000505,1400,5,5,"Brakmar ","5-5","Anvil and the Forge","Our weapons of steel will drown our enemy's pride! ","See stage_text",3200,5000,12,8,6,125,"5^3^3^1",1146,"30^5^5^1",1,127,"3^3^3^1",1005
147,,14000506,1400,5,6,"Brakmar ","5-6","Brakmar in flames","Brakmar is in ruins but our determination to fight will never be vanquished! ","See stage_text",6400,5000,14,9,6,125,"5^3^3^1",1147,"30^5^5^1",1,127,"3^3^3^1",1005
148,,15000501,1500,5,1,"Sufokia","5-1","Ogrest Keep","When did this diablolic keep first appear?. It is so out of the blue. This keep must be taken down at all costs. Onward!","See stage_text",1600,5000,10,7,6,126,"5^3^3^1",1148,"30^5^5^1",1,127,"3^3^3^1",1005
149,,15000502,1500,5,2,"Sufokia","5-2","Fight for Survival","The free lands are at stake here if Ogrest's champions take over Sufokia. ","See stage_text",1600,5000,10,7,6,126,"5^3^3^1",1149,"30^5^5^1",1,127,"3^3^3^1",1005
150,,15000503,1500,5,3,"Sufokia","5-3","Free Sufokia","Sufokia is under a terrible yoke. Hero, you are finally here…","See stage_text",1600,5000,10,7,6,126,"5^3^3^1",1150,"30^5^5^1",1,127,"3^3^3^1",1005
151,,15000504,1500,5,4,"Sufokia","5-4","The Blessings of the Nations","May the divine lights of the Gods be on you. Take courage and do not be afraid.","See stage_text",1600,5000,10,7,6,126,"5^3^3^1",1151,"30^5^5^1",1,127,"3^3^3^1",1005
152,,15000505,1500,5,5,"Sufokia","5-5","Aftershock","Many have fallen and many more perished. This is our last stand now…","See stage_text",3200,5000,12,8,6,126,"5^3^3^1",1152,"30^5^5^1",1,127,"3^3^3^1",1005
153,,15000506,1500,5,6,"Sufokia","5-6","The Great Confrontation","Nobody dares to confront Ogrest, not even the Gods.","See stage_text",6400,5000,14,9,6,126,"5^3^3^1",1153,"30^5^5^1",1,127,"3^3^3^1",1005
154,,16000101,1600,1,1,"XP Bonus Stage","1-1","XP Stage Normal",,"See stage_text",,,10,5,2,128,"3^3^3^1",1154,"10^3^3^1",0,127,"3^3^3^1",
155,,16000102,1600,1,2,"XP Bonus Stage","1-2","XP Stage Elite",,"See stage_text",,,20,5,3,129,"3^3^3^1",1155,"20^4^4^1",0,127,"3^3^3^1",
156,,16000103,1600,1,3,"XP Bonus Stage","1-3","XP Stage Master",,"See stage_text",,,30,5,4,130,"3^3^3^1",1156,"30^5^5^1",0,127,"3^3^3^1",
157,,0,,,,,,,,,,,,,,,,,,,,,
158,,0,,,,,,,,,,,,,,,,,,,,,
159,,0,,,,,,,,,,,,,,,,,,,,,
160,,0,,,,,,,,,,,,,,,,,,,,,
161,,0,,,,,,,,,,,,,,,,,,,,,
162,,0,,,,,,,,,,,,,,,,,,,,,
163,,0,,,,,,,,,,,,,,,,,,,,,
164,,0,,,,,,,,,,,,,,,,,,,,,
165,,0,,,,,,,,,,,,,,,,,,,,,
166,,0,,,,,,,,,,,,,,,,,,,,,
167,,0,,,,,,,,,,,,,,,,,,,,,
168,,0,,,,,,,,,,,,,,,,,,,,,
169,,0,,,,,,,,,,,,,,,,,,,,,
170,,0,,,,,,,,,,,,,,,,,,,,,
171,,0,,,,,,,,,,,,,,,,,,,,,
172,,0,,,,,,,,,,,,,,,,,,,,,
173,,0,,,,,,,,,,,,,,,,,,,,,
174,,0,,,,,,,,,,,,,,,,,,,,,
175,,0,,,,,,,,,,,,,,,,,,,,,
176,,0,,,,,,,,,,,,,,,,,,,,,
177,,0,,,,,,,,,,,,,,,,,,,,,
178,,0,,,,,,,,,,,,,,,,,,,,,
179,,0,,,,,,,,,,,,,,,,,,,,,
180,,0,,,,,,,,,,,,,,,,,,,,,
181,,0,,,,,,,,,,,,,,,,,,,,,
182,,0,,,,,,,,,,,,,,,,,,,,,
183,,0,,,,,,,,,,,,,,,,,,,,,
184,,0,,,,,,,,,,,,,,,,,,,,,
185,,0,,,,,,,,,,,,,,,,,,,,,
186,,0,,,,,,,,,,,,,,,,,,,,,
187,,0,,,,,,,,,,,,,,,,,,,,,
188,,0,,,,,,,,,,,,,,,,,,,,,
189,,0,,,,,,,,,,,,,,,,,,,,,
190,,0,,,,,,,,,,,,,,,,,,,,,
191,,0,,,,,,,,,,,,,,,,,,,,,
192,,0,,,,,,,,,,,,,,,,,,,,,
193,,0,,,,,,,,,,,,,,,,,,,,,
194,,0,,,,,,,,,,,,,,,,,,,,,
195,,0,,,,,,,,,,,,,,,,,,,,,
196,,0,,,,,,,,,,,,,,,,,,,,,
197,,0,,,,,,,,,,,,,,,,,,,,,
198,,0,,,,,,,,,,,,,,,,,,,,,
199,,0,,,,,,,,,,,,,,,,,,,,,
200,,0,,,,,,,,,,,,,,,,,,,,,
