_id | (int),archtype_nameing | an (string),unit_name | un (string),next_evolve | ne (string),unit_element | ue (int),max_lv | ml (int),exp_mod | em (int),unit_growth | ug (int),rarity_tier | rt (int),evolve_materials | evm (int),no_of_evolve_times | net (int),cost | cost (int),start_speed | ss (int),attack_type | at (int),attack_frame_rate | afr (int),hp_min | hp_min (int),hp_max | hp_max (int),hp_gain | hp_gain (string),atk_min | atk_min (int),atk_max | atk_max (int),atk_gain | atk_gain (string),def_min | def_min (int),def_max | def_max (int),def_gain | def_gain (string),rec_min | rec_min (int),rec_max | rec_max (int),rec_gain | rec_gain (string),max_passive_skills_idx | mps (int),passive1 | pas1 (int),passive2 | pas2 (int),passive3 | pas3 (int),passive3 | pas3 (int),leadership | ls (int),active | active (int),skill_mana_cost | smc (int),skill_description | sd (string),
109.0,,Lenald Grandmaster,,5.0,,10.0,1,5.0,1,4.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
110.0,,Chafer,,5.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
111.0,,Elite Chafer,,5.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
112.0,,Royal Chafer,,5.0,,10.0,1,5.0,1,2.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,11.0,,,,,,,42
113.0,,Bwork Worker,,5.0,,10.0,1,2.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
114.0,,Bwork Miner,,5.0,,10.0,1,3.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,13.0,,,,,,,42
115.0,,Bwork Drivemaster,,5.0,,10.0,1,4.0,1,2.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
116.0,,Dinky Puddly,,5.0,,10.0,1,1.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
117.0,,Puddly Guard,,5.0,,10.0,1,2.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,11.0,,,,,,,42
118.0,,Royal Puddly Guard,,5.0,,10.0,1,3.0,1,2.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,11.0,,,,,,,42
119.0,,Celestial Puddly Guard,,5.0,,10.0,1,4.0,1,3.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
120.0,,Celestial Puddly ,,5.0,,10.0,1,5.0,1,4.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
121.0,,Mint Jelly,,3.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
122.0,,Mint Jellix,,3.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
123.0,,Lemon Jelly,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
124.0,,Lemon Jellix,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
125.0,,Strawberry Jelly,,5.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,15.0,,,,,,,42
126.0,,Strawberry Jellix,,5.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
127.0,,Blue Raspberry Jelly,,6.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,13.0,,,,,,,42
128.0,,Blue Raspberry Jellix,,6.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,12.0,,,,,,,42
129.0,,Royal Jellix,,8.0,,10.0,1,5.0,1,2.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
130.0,,Ghoul,,7.0,,10.0,1,4.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
131.0,,Gouloutony,,7.0,,10.0,1,5.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
132.0,,Accelerat,,7.0,,10.0,1,2.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,15.0,,,,,,,42
133.0,,Blimprat,,7.0,,10.0,1,3.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
134.0,,Dominant Rat,,7.0,,10.0,1,4.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
135.0,,Baby Sleck,,3.0,,10.0,1,2.0,1,0.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
136.0,,Slecky,,3.0,,10.0,1,3.0,1,1.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
137.0,,Sleck Guard,,3.0,,10.0,1,4.0,1,2.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
138.0,,Stalaguar,,7.0,,10.0,1,3.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
139.0,,Dominant Stalagmote,,7.0,,10.0,1,4.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
140.0,,Stalagmonarch,,7.0,,10.0,1,5.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
141.0,,Weak Chafer,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
142.0,,Chafer Knight,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
143.0,,Dark Baby Tofu,,7.0,,10.0,1,1.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
144.0,,Dark Tofu,,7.0,,10.0,1,2.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
145.0,,Dark Tofoone,,7.0,,10.0,1,3.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
146.0,,Dark Tofurby,,7.0,,10.0,1,4.0,1,3.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
147.0,,Dark Royal Tofu,,7.0,,10.0,1,5.0,1,4.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
148.0,,Sick Gobbly,,7.0,,10.0,1,1.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
149.0,,Sick Gobball,,7.0,,10.0,1,2.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
150.0,,Skeletal Gobball,,7.0,,10.0,1,3.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
151.0,,Skull Goball,,7.0,,10.0,1,4.0,1,3.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
152.0,,Royal Skull Gobball,,7.0,,10.0,1,5.0,1,4.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
153.0,,Felnious Monk,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,11.0,,,,,,,42
154.0,,Friar Tubs,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
155.0,,Skidmonk,,4.0,,10.0,1,5.0,1,2.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
156.0,,Croboar,,7.0,,10.0,1,1.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
157.0,,Crobak,,7.0,,10.0,1,2.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
158.0,,Crobeak,,7.0,,10.0,1,3.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
159.0,,Crobak Chief,,7.0,,10.0,1,4.0,1,3.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
160.0,,Dominant Crobak,,7.0,,10.0,1,5.0,1,4.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,15.0,,,,,,,42
161.0,,Chafer Archer,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
162.0,,Elite Chafer Archer,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
163.0,,Royal Chafer Archer,,4.0,,10.0,1,5.0,1,2.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,11.0,,,,,,,42
164.0,,Chafer Boss,,4.0,,10.0,1,4.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
165.0,,Chafer King,,4.0,,10.0,1,5.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,13.0,,,,,,,42
166.0,,Dinky Puddly,,6.0,,10.0,1,1.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,14.0,,,,,,,42
167.0,,Puddly,,6.0,,10.0,1,2.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,14.0,,,,,,,42
168.0,,Elite Puddly,,6.0,,10.0,1,3.0,1,2.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,15.0,,,,,,,42
169.0,,Mama Puddly,,6.0,,10.0,1,4.0,1,3.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,11.0,,,,,,,42
170.0,,Puddly Chief,,6.0,,10.0,1,5.0,1,4.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,11.0,,,,,,,42
171.0,,Grouilleux,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
172.0,,Grouilleux Stalker,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
173.0,,Whirlibig,,5.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,10.0,,,,,,,42
174.0,,King Whirlibig,,5.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
175.0,,Bellaphone,,4.0,,10.0,1,4.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
176.0,,Bellaphone Celeste,,4.0,,10.0,1,5.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
177.0,,kralien,,6.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
178.0,,kralove,,6.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
179.0,,Kralamore,,6.0,,10.0,1,5.0,1,2.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,11.0,,,,,,,42
180.0,,Sharkie,,6.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,13.0,,,,,,,42
181.0,,Spear Shark,,6.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
182.0,,Royal Shark,,6.0,,10.0,1,5.0,1,2.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
183.0,,Surimi Guard,,4.0,,10.0,1,2.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
184.0,,Crablock,,4.0,,10.0,1,3.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
185.0,,Royal Crablock,,4.0,,10.0,1,4.0,1,2.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
186.0,,Baby Sludgeworm,,5.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
187.0,,Vermicious Sludgeworm,,5.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
188.0,,Bernardo dia Reya,,5.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
189.0,,Clammer Shark,,5.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,15.0,,,,,,,42
190.0,,Sky Gobbly,,4.0,,10.0,1,2.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
191.0,,Sky Goball,,4.0,,10.0,1,3.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
192.0,,Sky Warchief Goball,,4.0,,10.0,1,4.0,1,2.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,11.0,,,,,,,42
193.0,,Sky Monstrous Goball,,4.0,,10.0,1,5.0,1,3.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
194.0,,Blade,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
195.0,,Blader,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
196.0,,Strong Blade,,4.0,,10.0,1,5.0,1,2.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
197.0,,Giant Blade,,4.0,,10.0,1,6.0,1,3.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,11.0,,,,,,,42
198.0,,Wabbit ShawpShootew,,8.0,,10.0,1,1.0,1,0.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,11.0,,,,,,,42
199.0,,Wabbit Soldier,,8.0,,10.0,1,2.0,1,1.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
200.0,,Wabbit Cavalier,,8.0,,10.0,1,3.0,1,2.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,13.0,,,,,,,42
201.0,,Wabbit Mage,,8.0,,10.0,1,4.0,1,3.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
202.0,,Frail Wabbit,,3.0,,10.0,1,2.0,1,0.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
203.0,,Mummy Wabbit,,3.0,,10.0,1,3.0,1,1.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
204.0,,Zombie Wabbit,,3.0,,10.0,1,4.0,1,2.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
205.0,,Big Zombie Wabbit,,3.0,,10.0,1,5.0,1,3.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
206.0,,Trool,,7.0,,10.0,1,3.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,12.0,,,,,,,42
207.0,,Brute Trool,,7.0,,10.0,1,4.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,10.0,,,,,,,42
208.0,,King Trool,,7.0,,10.0,1,5.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
209.0,,Sergeant Izungry,,4.0,,10.0,1,3.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,13.0,,,,,,,42
210.0,,Boss Izungry,,4.0,,10.0,1,4.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
211.0,,Crackmite,,6.0,,10.0,1,2.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,11.0,,,,,,,42
212.0,,Cracktite,,6.0,,10.0,1,3.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,12.0,,,,,,,42
213.0,,Crackchok,,6.0,,10.0,1,4.0,1,2.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,12.0,,,,,,,42
214.0,,Polar Crackern,,6.0,,10.0,1,5.0,1,3.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,15.0,,,,,,,42
215.0,,Sharkie,,7.0,,10.0,1,3.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
216.0,,Dominant Shark,,7.0,,10.0,1,4.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
217.0,,Hammer Shark,,7.0,,10.0,1,5.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,11.0,,,,,,,42
218.0,,Beefy Borbat,,7.0,,10.0,1,3.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
219.0,,Vampyro,,7.0,,10.0,1,4.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,14.0,,,,,,,42
220.0,,Vampyro King,,7.0,,10.0,1,5.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
221.0,,Snow Blibli,,6.0,,10.0,1,2.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,11.0,,,,,,,42
222.0,,Aggressive Blibli,,6.0,,10.0,1,3.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
223.0,,Dominant Blibli,,6.0,,10.0,1,4.0,1,2.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,14.0,,,,,,,42
224.0,,Celestial Blibli,,6.0,,10.0,1,5.0,1,3.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,13.0,,,,,,,42
225.0,,Crabstix Guard,,6.0,,10.0,1,2.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
226.0,,Royal Crab,,6.0,,10.0,1,3.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
227.0,,Transculence Crab,,6.0,,10.0,1,4.0,1,2.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,10.0,,,,,,,42
228.0,,Celestial Crab,,6.0,,10.0,1,5.0,1,3.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,12.0,,,,,,,42
229.0,,Star Bulga,,6.0,,10.0,1,4.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,15.0,,,,,,,42
230.0,,Gobbly Bulga,,6.0,,10.0,1,5.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,12.0,,,,,,,42
231.0,,Mechanistro,,4.0,,10.0,1,4.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
232.0,,Mechrobak,,4.0,,10.0,1,5.0,1,1.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
233.0,,Mechabra,,6.0,,10.0,1,4.0,1,0.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,14.0,,,,,,,42
234.0,,Mechawear,,6.0,,10.0,1,5.0,1,1.0,42,,1,,500.0,490.0,10.0,160.0,158.0,2,220.0,218.0,2,220.0,218.0,2,2,13.0,,,,,,,42
235.0,,Cybot,,5.0,,10.0,1,3.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,14.0,,,,,,,42
236.0,,Cybot Compagnon,,5.0,,10.0,1,4.0,1,1.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
237.0,,Mech Compagnon,,5.0,,10.0,1,5.0,1,2.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,11.0,,,,,,,42
238.0,,Trank,,8.0,,10.0,1,4.0,1,0.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,15.0,,,,,,,42
239.0,,Proto flex,,8.0,,10.0,1,5.0,1,1.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,11.0,,,,,,,42
240.0,,Shadow,,7.0,,10.0,1,4.0,1,0.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
241.0,,Shadow Master,,7.0,,10.0,1,5.0,1,1.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,15.0,,,,,,,42
242.0,,True Shadow,,7.0,,10.0,1,6.0,1,2.0,42,,1,,450.0,440.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,13.0,,,,,,,42
243.0,,Gobbalrog,,4.0,,10.0,1,4.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,14.0,,,,,,,42
244.0,,Magmog the Gobbalrog,,4.0,,10.0,1,,1,1.0,42,,1,,500.0,,,200.0,,,220.0,,,180.0,,,2,13.0,,,,,,,42
245.0,,Mad Inventor,,8.0,,10.0,1,5.0,1,0.0,42,,1,,550.0,540.0,10.0,240.0,238.0,2,220.0,218.0,2,180.0,178.0,2,2,12.0,,,,,,,42
246.0,,Wobot,,5.0,,10.0,1,5.0,1,0.0,42,,1,,550.0,540.0,10.0,220.0,218.0,2,180.0,178.0,2,200.0,198.0,2,2,12.0,,,,,,,42
247.0,,Cyflyer,,4.0,,10.0,1,5.0,1,0.0,42,,1,,500.0,490.0,10.0,200.0,198.0,2,220.0,218.0,2,180.0,178.0,2,2,10.0,,,,,,,42
248.0,,Mechmager,,3.0,,10.0,1,5.0,1,0.0,42,,1,,550.0,540.0,10.0,200.0,198.0,2,200.0,198.0,2,220.0,218.0,2,2,15.0,,,,,,,42
